dataset,folder_name,shape,image_folder,image_path
train,434,unknown,434,C:\Users\ashut\Downloads\Geometry3K\train\434
train,435,unknown,435,C:\Users\ashut\Downloads\Geometry3K\train\435
train,436,unknown,436,C:\Users\ashut\Downloads\Geometry3K\train\436
train,437,unknown,437,C:\Users\ashut\Downloads\Geometry3K\train\437
train,438,unknown,438,C:\Users\ashut\Downloads\Geometry3K\train\438
train,439,unknown,439,C:\Users\ashut\Downloads\Geometry3K\train\439
train,44,unknown,44,C:\Users\ashut\Downloads\Geometry3K\train\44
train,440,unknown,440,C:\Users\ashut\Downloads\Geometry3K\train\440
train,441,unknown,441,C:\Users\ashut\Downloads\Geometry3K\train\441
train,442,unknown,442,C:\Users\ashut\Downloads\Geometry3K\train\442
train,443,unknown,443,C:\Users\ashut\Downloads\Geometry3K\train\443
train,444,unknown,444,C:\Users\ashut\Downloads\Geometry3K\train\444
train,445,unknown,445,C:\Users\ashut\Downloads\Geometry3K\train\445
train,446,parallelogram,446,C:\Users\ashut\Downloads\Geometry3K\train\446
train,447,unknown,447,C:\Users\ashut\Downloads\Geometry3K\train\447
train,448,unknown,448,C:\Users\ashut\Downloads\Geometry3K\train\448
train,449,parallelogram,449,C:\Users\ashut\Downloads\Geometry3K\train\449
train,45,unknown,45,C:\Users\ashut\Downloads\Geometry3K\train\45
train,450,unknown,450,C:\Users\ashut\Downloads\Geometry3K\train\450
train,451,unknown,451,C:\Users\ashut\Downloads\Geometry3K\train\451
train,452,unknown,452,C:\Users\ashut\Downloads\Geometry3K\train\452
train,453,unknown,453,C:\Users\ashut\Downloads\Geometry3K\train\453
train,454,circle,454,C:\Users\ashut\Downloads\Geometry3K\train\454
train,455,unknown,455,C:\Users\ashut\Downloads\Geometry3K\train\455
train,456,unknown,456,C:\Users\ashut\Downloads\Geometry3K\train\456
train,457,unknown,457,C:\Users\ashut\Downloads\Geometry3K\train\457
train,458,parallelogram,458,C:\Users\ashut\Downloads\Geometry3K\train\458
train,459,unknown,459,C:\Users\ashut\Downloads\Geometry3K\train\459
train,46,unknown,46,C:\Users\ashut\Downloads\Geometry3K\train\46
train,460,unknown,460,C:\Users\ashut\Downloads\Geometry3K\train\460
train,461,unknown,461,C:\Users\ashut\Downloads\Geometry3K\train\461
train,462,unknown,462,C:\Users\ashut\Downloads\Geometry3K\train\462
train,463,unknown,463,C:\Users\ashut\Downloads\Geometry3K\train\463
train,464,unknown,464,C:\Users\ashut\Downloads\Geometry3K\train\464
train,465,parallelogram,465,C:\Users\ashut\Downloads\Geometry3K\train\465
train,466,unknown,466,C:\Users\ashut\Downloads\Geometry3K\train\466
train,467,unknown,467,C:\Users\ashut\Downloads\Geometry3K\train\467
train,468,unknown,468,C:\Users\ashut\Downloads\Geometry3K\train\468
train,469,unknown,469,C:\Users\ashut\Downloads\Geometry3K\train\469
train,47,unknown,47,C:\Users\ashut\Downloads\Geometry3K\train\47
train,470,unknown,470,C:\Users\ashut\Downloads\Geometry3K\train\470
train,471,unknown,471,C:\Users\ashut\Downloads\Geometry3K\train\471
train,472,unknown,472,C:\Users\ashut\Downloads\Geometry3K\train\472
train,473,unknown,473,C:\Users\ashut\Downloads\Geometry3K\train\473
train,474,unknown,474,C:\Users\ashut\Downloads\Geometry3K\train\474
train,475,unknown,475,C:\Users\ashut\Downloads\Geometry3K\train\475
train,476,unknown,476,C:\Users\ashut\Downloads\Geometry3K\train\476
train,477,unknown,477,C:\Users\ashut\Downloads\Geometry3K\train\477
train,478,unknown,478,C:\Users\ashut\Downloads\Geometry3K\train\478
train,479,unknown,479,C:\Users\ashut\Downloads\Geometry3K\train\479
train,48,unknown,48,C:\Users\ashut\Downloads\Geometry3K\train\48
train,480,unknown,480,C:\Users\ashut\Downloads\Geometry3K\train\480
train,481,unknown,481,C:\Users\ashut\Downloads\Geometry3K\train\481
train,482,rectangle,482,C:\Users\ashut\Downloads\Geometry3K\train\482
train,483,parallelogram,483,C:\Users\ashut\Downloads\Geometry3K\train\483
train,484,unknown,484,C:\Users\ashut\Downloads\Geometry3K\train\484
train,485,unknown,485,C:\Users\ashut\Downloads\Geometry3K\train\485
train,486,unknown,486,C:\Users\ashut\Downloads\Geometry3K\train\486
train,487,circle,487,C:\Users\ashut\Downloads\Geometry3K\train\487
train,488,unknown,488,C:\Users\ashut\Downloads\Geometry3K\train\488
train,489,unknown,489,C:\Users\ashut\Downloads\Geometry3K\train\489
train,49,parallelogram,49,C:\Users\ashut\Downloads\Geometry3K\train\49
train,490,parallelogram,490,C:\Users\ashut\Downloads\Geometry3K\train\490
train,491,unknown,491,C:\Users\ashut\Downloads\Geometry3K\train\491
train,492,unknown,492,C:\Users\ashut\Downloads\Geometry3K\train\492
train,493,unknown,493,C:\Users\ashut\Downloads\Geometry3K\train\493
train,494,unknown,494,C:\Users\ashut\Downloads\Geometry3K\train\494
train,495,unknown,495,C:\Users\ashut\Downloads\Geometry3K\train\495
train,496,parallelogram,496,C:\Users\ashut\Downloads\Geometry3K\train\496
train,497,unknown,497,C:\Users\ashut\Downloads\Geometry3K\train\497
train,498,unknown,498,C:\Users\ashut\Downloads\Geometry3K\train\498
train,499,rectangle,499,C:\Users\ashut\Downloads\Geometry3K\train\499
train,5,unknown,5,C:\Users\ashut\Downloads\Geometry3K\train\5
train,50,unknown,50,C:\Users\ashut\Downloads\Geometry3K\train\50
train,500,unknown,500,C:\Users\ashut\Downloads\Geometry3K\train\500
train,501,unknown,501,C:\Users\ashut\Downloads\Geometry3K\train\501
train,502,unknown,502,C:\Users\ashut\Downloads\Geometry3K\train\502
train,503,triangle,503,C:\Users\ashut\Downloads\Geometry3K\train\503
train,504,unknown,504,C:\Users\ashut\Downloads\Geometry3K\train\504
train,505,unknown,505,C:\Users\ashut\Downloads\Geometry3K\train\505
train,506,unknown,506,C:\Users\ashut\Downloads\Geometry3K\train\506
train,507,unknown,507,C:\Users\ashut\Downloads\Geometry3K\train\507
train,508,unknown,508,C:\Users\ashut\Downloads\Geometry3K\train\508
train,509,unknown,509,C:\Users\ashut\Downloads\Geometry3K\train\509
train,51,unknown,51,C:\Users\ashut\Downloads\Geometry3K\train\51
train,510,unknown,510,C:\Users\ashut\Downloads\Geometry3K\train\510
train,511,unknown,511,C:\Users\ashut\Downloads\Geometry3K\train\511
train,512,unknown,512,C:\Users\ashut\Downloads\Geometry3K\train\512
train,513,unknown,513,C:\Users\ashut\Downloads\Geometry3K\train\513
train,514,unknown,514,C:\Users\ashut\Downloads\Geometry3K\train\514
train,515,unknown,515,C:\Users\ashut\Downloads\Geometry3K\train\515
train,516,unknown,516,C:\Users\ashut\Downloads\Geometry3K\train\516
train,517,unknown,517,C:\Users\ashut\Downloads\Geometry3K\train\517
train,518,unknown,518,C:\Users\ashut\Downloads\Geometry3K\train\518
train,519,unknown,519,C:\Users\ashut\Downloads\Geometry3K\train\519
train,52,unknown,52,C:\Users\ashut\Downloads\Geometry3K\train\52
train,520,unknown,520,C:\Users\ashut\Downloads\Geometry3K\train\520
train,521,unknown,521,C:\Users\ashut\Downloads\Geometry3K\train\521
train,522,unknown,522,C:\Users\ashut\Downloads\Geometry3K\train\522
train,523,unknown,523,C:\Users\ashut\Downloads\Geometry3K\train\523
train,524,circle,524,C:\Users\ashut\Downloads\Geometry3K\train\524
train,525,parallelogram,525,C:\Users\ashut\Downloads\Geometry3K\train\525
train,526,unknown,526,C:\Users\ashut\Downloads\Geometry3K\train\526
train,527,unknown,527,C:\Users\ashut\Downloads\Geometry3K\train\527
train,528,unknown,528,C:\Users\ashut\Downloads\Geometry3K\train\528
train,529,unknown,529,C:\Users\ashut\Downloads\Geometry3K\train\529
train,53,unknown,53,C:\Users\ashut\Downloads\Geometry3K\train\53
train,530,unknown,530,C:\Users\ashut\Downloads\Geometry3K\train\530
train,531,unknown,531,C:\Users\ashut\Downloads\Geometry3K\train\531
train,532,unknown,532,C:\Users\ashut\Downloads\Geometry3K\train\532
train,533,unknown,533,C:\Users\ashut\Downloads\Geometry3K\train\533
train,534,unknown,534,C:\Users\ashut\Downloads\Geometry3K\train\534
train,535,triangle,535,C:\Users\ashut\Downloads\Geometry3K\train\535
train,536,unknown,536,C:\Users\ashut\Downloads\Geometry3K\train\536
train,537,unknown,537,C:\Users\ashut\Downloads\Geometry3K\train\537
train,538,unknown,538,C:\Users\ashut\Downloads\Geometry3K\train\538
train,539,unknown,539,C:\Users\ashut\Downloads\Geometry3K\train\539
train,54,unknown,54,C:\Users\ashut\Downloads\Geometry3K\train\54
train,540,unknown,540,C:\Users\ashut\Downloads\Geometry3K\train\540
train,541,unknown,541,C:\Users\ashut\Downloads\Geometry3K\train\541
train,542,unknown,542,C:\Users\ashut\Downloads\Geometry3K\train\542
train,543,unknown,543,C:\Users\ashut\Downloads\Geometry3K\train\543
train,544,unknown,544,C:\Users\ashut\Downloads\Geometry3K\train\544
train,545,unknown,545,C:\Users\ashut\Downloads\Geometry3K\train\545
train,546,unknown,546,C:\Users\ashut\Downloads\Geometry3K\train\546
train,547,rectangle,547,C:\Users\ashut\Downloads\Geometry3K\train\547
train,548,unknown,548,C:\Users\ashut\Downloads\Geometry3K\train\548
train,549,unknown,549,C:\Users\ashut\Downloads\Geometry3K\train\549
train,55,unknown,55,C:\Users\ashut\Downloads\Geometry3K\train\55
train,550,circle,550,C:\Users\ashut\Downloads\Geometry3K\train\550
train,551,unknown,551,C:\Users\ashut\Downloads\Geometry3K\train\551
train,552,unknown,552,C:\Users\ashut\Downloads\Geometry3K\train\552
train,553,unknown,553,C:\Users\ashut\Downloads\Geometry3K\train\553
train,554,unknown,554,C:\Users\ashut\Downloads\Geometry3K\train\554
train,555,unknown,555,C:\Users\ashut\Downloads\Geometry3K\train\555
train,556,unknown,556,C:\Users\ashut\Downloads\Geometry3K\train\556
train,557,unknown,557,C:\Users\ashut\Downloads\Geometry3K\train\557
train,558,unknown,558,C:\Users\ashut\Downloads\Geometry3K\train\558
train,559,unknown,559,C:\Users\ashut\Downloads\Geometry3K\train\559
train,56,unknown,56,C:\Users\ashut\Downloads\Geometry3K\train\56
train,560,unknown,560,C:\Users\ashut\Downloads\Geometry3K\train\560
train,561,unknown,561,C:\Users\ashut\Downloads\Geometry3K\train\561
train,562,unknown,562,C:\Users\ashut\Downloads\Geometry3K\train\562
train,563,unknown,563,C:\Users\ashut\Downloads\Geometry3K\train\563
train,564,unknown,564,C:\Users\ashut\Downloads\Geometry3K\train\564
train,565,unknown,565,C:\Users\ashut\Downloads\Geometry3K\train\565
train,566,unknown,566,C:\Users\ashut\Downloads\Geometry3K\train\566
train,567,unknown,567,C:\Users\ashut\Downloads\Geometry3K\train\567
train,568,unknown,568,C:\Users\ashut\Downloads\Geometry3K\train\568
train,569,unknown,569,C:\Users\ashut\Downloads\Geometry3K\train\569
train,57,unknown,57,C:\Users\ashut\Downloads\Geometry3K\train\57
train,570,unknown,570,C:\Users\ashut\Downloads\Geometry3K\train\570
train,571,unknown,571,C:\Users\ashut\Downloads\Geometry3K\train\571
train,572,unknown,572,C:\Users\ashut\Downloads\Geometry3K\train\572
train,573,unknown,573,C:\Users\ashut\Downloads\Geometry3K\train\573
train,574,triangle,574,C:\Users\ashut\Downloads\Geometry3K\train\574
train,575,unknown,575,C:\Users\ashut\Downloads\Geometry3K\train\575
train,576,unknown,576,C:\Users\ashut\Downloads\Geometry3K\train\576
train,577,unknown,577,C:\Users\ashut\Downloads\Geometry3K\train\577
train,578,unknown,578,C:\Users\ashut\Downloads\Geometry3K\train\578
train,579,square,579,C:\Users\ashut\Downloads\Geometry3K\train\579
train,58,unknown,58,C:\Users\ashut\Downloads\Geometry3K\train\58
train,580,unknown,580,C:\Users\ashut\Downloads\Geometry3K\train\580
train,581,unknown,581,C:\Users\ashut\Downloads\Geometry3K\train\581
train,582,rectangle,582,C:\Users\ashut\Downloads\Geometry3K\train\582
train,583,unknown,583,C:\Users\ashut\Downloads\Geometry3K\train\583
train,584,unknown,584,C:\Users\ashut\Downloads\Geometry3K\train\584
train,585,unknown,585,C:\Users\ashut\Downloads\Geometry3K\train\585
train,586,unknown,586,C:\Users\ashut\Downloads\Geometry3K\train\586
train,587,unknown,587,C:\Users\ashut\Downloads\Geometry3K\train\587
train,588,circle,588,C:\Users\ashut\Downloads\Geometry3K\train\588
train,589,unknown,589,C:\Users\ashut\Downloads\Geometry3K\train\589
train,59,unknown,59,C:\Users\ashut\Downloads\Geometry3K\train\59
train,590,unknown,590,C:\Users\ashut\Downloads\Geometry3K\train\590
train,591,unknown,591,C:\Users\ashut\Downloads\Geometry3K\train\591
train,592,unknown,592,C:\Users\ashut\Downloads\Geometry3K\train\592
train,593,unknown,593,C:\Users\ashut\Downloads\Geometry3K\train\593
train,594,unknown,594,C:\Users\ashut\Downloads\Geometry3K\train\594
train,595,circle,595,C:\Users\ashut\Downloads\Geometry3K\train\595
train,596,unknown,596,C:\Users\ashut\Downloads\Geometry3K\train\596
train,597,unknown,597,C:\Users\ashut\Downloads\Geometry3K\train\597
train,598,unknown,598,C:\Users\ashut\Downloads\Geometry3K\train\598
train,599,unknown,599,C:\Users\ashut\Downloads\Geometry3K\train\599
train,6,unknown,6,C:\Users\ashut\Downloads\Geometry3K\train\6
train,60,unknown,60,C:\Users\ashut\Downloads\Geometry3K\train\60
train,600,unknown,600,C:\Users\ashut\Downloads\Geometry3K\train\600
train,601,unknown,601,C:\Users\ashut\Downloads\Geometry3K\train\601
train,602,unknown,602,C:\Users\ashut\Downloads\Geometry3K\train\602
train,603,unknown,603,C:\Users\ashut\Downloads\Geometry3K\train\603
train,604,unknown,604,C:\Users\ashut\Downloads\Geometry3K\train\604
train,605,unknown,605,C:\Users\ashut\Downloads\Geometry3K\train\605
train,606,unknown,606,C:\Users\ashut\Downloads\Geometry3K\train\606
train,607,unknown,607,C:\Users\ashut\Downloads\Geometry3K\train\607
train,608,unknown,608,C:\Users\ashut\Downloads\Geometry3K\train\608
train,609,circle,609,C:\Users\ashut\Downloads\Geometry3K\train\609
train,61,unknown,61,C:\Users\ashut\Downloads\Geometry3K\train\61
train,610,parallelogram,610,C:\Users\ashut\Downloads\Geometry3K\train\610
train,611,unknown,611,C:\Users\ashut\Downloads\Geometry3K\train\611
train,612,parallelogram,612,C:\Users\ashut\Downloads\Geometry3K\train\612
train,613,unknown,613,C:\Users\ashut\Downloads\Geometry3K\train\613
train,614,unknown,614,C:\Users\ashut\Downloads\Geometry3K\train\614
train,615,unknown,615,C:\Users\ashut\Downloads\Geometry3K\train\615
train,616,unknown,616,C:\Users\ashut\Downloads\Geometry3K\train\616
train,617,unknown,617,C:\Users\ashut\Downloads\Geometry3K\train\617
train,618,unknown,618,C:\Users\ashut\Downloads\Geometry3K\train\618
train,619,unknown,619,C:\Users\ashut\Downloads\Geometry3K\train\619
train,62,circle,62,C:\Users\ashut\Downloads\Geometry3K\train\62
train,620,unknown,620,C:\Users\ashut\Downloads\Geometry3K\train\620
train,621,unknown,621,C:\Users\ashut\Downloads\Geometry3K\train\621
train,622,unknown,622,C:\Users\ashut\Downloads\Geometry3K\train\622
train,623,unknown,623,C:\Users\ashut\Downloads\Geometry3K\train\623
train,624,unknown,624,C:\Users\ashut\Downloads\Geometry3K\train\624
train,625,circle,625,C:\Users\ashut\Downloads\Geometry3K\train\625
train,626,unknown,626,C:\Users\ashut\Downloads\Geometry3K\train\626
train,627,unknown,627,C:\Users\ashut\Downloads\Geometry3K\train\627
train,628,unknown,628,C:\Users\ashut\Downloads\Geometry3K\train\628
train,629,unknown,629,C:\Users\ashut\Downloads\Geometry3K\train\629
train,63,unknown,63,C:\Users\ashut\Downloads\Geometry3K\train\63
train,630,unknown,630,C:\Users\ashut\Downloads\Geometry3K\train\630
train,631,circle,631,C:\Users\ashut\Downloads\Geometry3K\train\631
train,632,unknown,632,C:\Users\ashut\Downloads\Geometry3K\train\632
train,633,unknown,633,C:\Users\ashut\Downloads\Geometry3K\train\633
train,634,unknown,634,C:\Users\ashut\Downloads\Geometry3K\train\634
train,635,unknown,635,C:\Users\ashut\Downloads\Geometry3K\train\635
train,636,unknown,636,C:\Users\ashut\Downloads\Geometry3K\train\636
train,637,unknown,637,C:\Users\ashut\Downloads\Geometry3K\train\637
train,638,unknown,638,C:\Users\ashut\Downloads\Geometry3K\train\638
train,639,unknown,639,C:\Users\ashut\Downloads\Geometry3K\train\639
train,64,unknown,64,C:\Users\ashut\Downloads\Geometry3K\train\64
train,640,circle,640,C:\Users\ashut\Downloads\Geometry3K\train\640
train,641,unknown,641,C:\Users\ashut\Downloads\Geometry3K\train\641
train,642,unknown,642,C:\Users\ashut\Downloads\Geometry3K\train\642
train,643,unknown,643,C:\Users\ashut\Downloads\Geometry3K\train\643
train,644,unknown,644,C:\Users\ashut\Downloads\Geometry3K\train\644
train,645,unknown,645,C:\Users\ashut\Downloads\Geometry3K\train\645
train,646,parallelogram,646,C:\Users\ashut\Downloads\Geometry3K\train\646
train,647,unknown,647,C:\Users\ashut\Downloads\Geometry3K\train\647
train,648,unknown,648,C:\Users\ashut\Downloads\Geometry3K\train\648
train,649,unknown,649,C:\Users\ashut\Downloads\Geometry3K\train\649
train,65,unknown,65,C:\Users\ashut\Downloads\Geometry3K\train\65
train,650,unknown,650,C:\Users\ashut\Downloads\Geometry3K\train\650
train,651,unknown,651,C:\Users\ashut\Downloads\Geometry3K\train\651
train,652,unknown,652,C:\Users\ashut\Downloads\Geometry3K\train\652
train,653,unknown,653,C:\Users\ashut\Downloads\Geometry3K\train\653
train,654,unknown,654,C:\Users\ashut\Downloads\Geometry3K\train\654
train,655,parallelogram,655,C:\Users\ashut\Downloads\Geometry3K\train\655
train,656,unknown,656,C:\Users\ashut\Downloads\Geometry3K\train\656
train,657,unknown,657,C:\Users\ashut\Downloads\Geometry3K\train\657
train,658,unknown,658,C:\Users\ashut\Downloads\Geometry3K\train\658
train,659,unknown,659,C:\Users\ashut\Downloads\Geometry3K\train\659
train,66,unknown,66,C:\Users\ashut\Downloads\Geometry3K\train\66
train,660,unknown,660,C:\Users\ashut\Downloads\Geometry3K\train\660
train,661,unknown,661,C:\Users\ashut\Downloads\Geometry3K\train\661
train,662,unknown,662,C:\Users\ashut\Downloads\Geometry3K\train\662
train,663,unknown,663,C:\Users\ashut\Downloads\Geometry3K\train\663
train,664,unknown,664,C:\Users\ashut\Downloads\Geometry3K\train\664
train,665,unknown,665,C:\Users\ashut\Downloads\Geometry3K\train\665
train,666,unknown,666,C:\Users\ashut\Downloads\Geometry3K\train\666
train,667,unknown,667,C:\Users\ashut\Downloads\Geometry3K\train\667
train,668,unknown,668,C:\Users\ashut\Downloads\Geometry3K\train\668
train,669,unknown,669,C:\Users\ashut\Downloads\Geometry3K\train\669
train,67,unknown,67,C:\Users\ashut\Downloads\Geometry3K\train\67
train,670,unknown,670,C:\Users\ashut\Downloads\Geometry3K\train\670
train,671,unknown,671,C:\Users\ashut\Downloads\Geometry3K\train\671
train,672,parallelogram,672,C:\Users\ashut\Downloads\Geometry3K\train\672
train,673,unknown,673,C:\Users\ashut\Downloads\Geometry3K\train\673
train,674,unknown,674,C:\Users\ashut\Downloads\Geometry3K\train\674
train,675,unknown,675,C:\Users\ashut\Downloads\Geometry3K\train\675
train,676,triangle,676,C:\Users\ashut\Downloads\Geometry3K\train\676
train,677,parallelogram,677,C:\Users\ashut\Downloads\Geometry3K\train\677
train,678,triangle,678,C:\Users\ashut\Downloads\Geometry3K\train\678
train,679,unknown,679,C:\Users\ashut\Downloads\Geometry3K\train\679
train,68,unknown,68,C:\Users\ashut\Downloads\Geometry3K\train\68
train,680,unknown,680,C:\Users\ashut\Downloads\Geometry3K\train\680
train,681,parallelogram,681,C:\Users\ashut\Downloads\Geometry3K\train\681
train,682,unknown,682,C:\Users\ashut\Downloads\Geometry3K\train\682
train,683,unknown,683,C:\Users\ashut\Downloads\Geometry3K\train\683
train,684,unknown,684,C:\Users\ashut\Downloads\Geometry3K\train\684
train,685,unknown,685,C:\Users\ashut\Downloads\Geometry3K\train\685
train,686,unknown,686,C:\Users\ashut\Downloads\Geometry3K\train\686
train,687,unknown,687,C:\Users\ashut\Downloads\Geometry3K\train\687
train,688,unknown,688,C:\Users\ashut\Downloads\Geometry3K\train\688
train,689,unknown,689,C:\Users\ashut\Downloads\Geometry3K\train\689
train,69,unknown,69,C:\Users\ashut\Downloads\Geometry3K\train\69
train,690,unknown,690,C:\Users\ashut\Downloads\Geometry3K\train\690
train,691,unknown,691,C:\Users\ashut\Downloads\Geometry3K\train\691
train,692,unknown,692,C:\Users\ashut\Downloads\Geometry3K\train\692
train,693,unknown,693,C:\Users\ashut\Downloads\Geometry3K\train\693
train,694,unknown,694,C:\Users\ashut\Downloads\Geometry3K\train\694
train,695,unknown,695,C:\Users\ashut\Downloads\Geometry3K\train\695
train,696,unknown,696,C:\Users\ashut\Downloads\Geometry3K\train\696
train,697,parallelogram,697,C:\Users\ashut\Downloads\Geometry3K\train\697
train,698,unknown,698,C:\Users\ashut\Downloads\Geometry3K\train\698
train,699,unknown,699,C:\Users\ashut\Downloads\Geometry3K\train\699
train,7,unknown,7,C:\Users\ashut\Downloads\Geometry3K\train\7
train,70,unknown,70,C:\Users\ashut\Downloads\Geometry3K\train\70
train,700,unknown,700,C:\Users\ashut\Downloads\Geometry3K\train\700
train,701,parallelogram,701,C:\Users\ashut\Downloads\Geometry3K\train\701
train,702,unknown,702,C:\Users\ashut\Downloads\Geometry3K\train\702
train,703,unknown,703,C:\Users\ashut\Downloads\Geometry3K\train\703
train,704,parallelogram,704,C:\Users\ashut\Downloads\Geometry3K\train\704
train,705,unknown,705,C:\Users\ashut\Downloads\Geometry3K\train\705
train,706,unknown,706,C:\Users\ashut\Downloads\Geometry3K\train\706
train,707,unknown,707,C:\Users\ashut\Downloads\Geometry3K\train\707
train,708,unknown,708,C:\Users\ashut\Downloads\Geometry3K\train\708
train,709,unknown,709,C:\Users\ashut\Downloads\Geometry3K\train\709
train,71,unknown,71,C:\Users\ashut\Downloads\Geometry3K\train\71
train,710,unknown,710,C:\Users\ashut\Downloads\Geometry3K\train\710
train,711,unknown,711,C:\Users\ashut\Downloads\Geometry3K\train\711
train,712,unknown,712,C:\Users\ashut\Downloads\Geometry3K\train\712
train,713,unknown,713,C:\Users\ashut\Downloads\Geometry3K\train\713
train,714,unknown,714,C:\Users\ashut\Downloads\Geometry3K\train\714
train,715,unknown,715,C:\Users\ashut\Downloads\Geometry3K\train\715
train,716,unknown,716,C:\Users\ashut\Downloads\Geometry3K\train\716
train,717,unknown,717,C:\Users\ashut\Downloads\Geometry3K\train\717
train,718,unknown,718,C:\Users\ashut\Downloads\Geometry3K\train\718
train,719,unknown,719,C:\Users\ashut\Downloads\Geometry3K\train\719
train,72,unknown,72,C:\Users\ashut\Downloads\Geometry3K\train\72
train,720,unknown,720,C:\Users\ashut\Downloads\Geometry3K\train\720
train,721,unknown,721,C:\Users\ashut\Downloads\Geometry3K\train\721
train,722,unknown,722,C:\Users\ashut\Downloads\Geometry3K\train\722
train,723,unknown,723,C:\Users\ashut\Downloads\Geometry3K\train\723
train,724,unknown,724,C:\Users\ashut\Downloads\Geometry3K\train\724
train,725,unknown,725,C:\Users\ashut\Downloads\Geometry3K\train\725
train,726,unknown,726,C:\Users\ashut\Downloads\Geometry3K\train\726
train,727,unknown,727,C:\Users\ashut\Downloads\Geometry3K\train\727
train,728,unknown,728,C:\Users\ashut\Downloads\Geometry3K\train\728
train,729,unknown,729,C:\Users\ashut\Downloads\Geometry3K\train\729
train,73,triangle,73,C:\Users\ashut\Downloads\Geometry3K\train\73
train,730,triangle,730,C:\Users\ashut\Downloads\Geometry3K\train\730
train,731,unknown,731,C:\Users\ashut\Downloads\Geometry3K\train\731
train,732,unknown,732,C:\Users\ashut\Downloads\Geometry3K\train\732
train,733,unknown,733,C:\Users\ashut\Downloads\Geometry3K\train\733
train,734,unknown,734,C:\Users\ashut\Downloads\Geometry3K\train\734
train,735,rectangle,735,C:\Users\ashut\Downloads\Geometry3K\train\735
train,736,unknown,736,C:\Users\ashut\Downloads\Geometry3K\train\736
train,737,unknown,737,C:\Users\ashut\Downloads\Geometry3K\train\737
train,738,rectangle,738,C:\Users\ashut\Downloads\Geometry3K\train\738
train,739,unknown,739,C:\Users\ashut\Downloads\Geometry3K\train\739
train,74,unknown,74,C:\Users\ashut\Downloads\Geometry3K\train\74
train,740,unknown,740,C:\Users\ashut\Downloads\Geometry3K\train\740
train,741,unknown,741,C:\Users\ashut\Downloads\Geometry3K\train\741
train,742,unknown,742,C:\Users\ashut\Downloads\Geometry3K\train\742
train,743,unknown,743,C:\Users\ashut\Downloads\Geometry3K\train\743
train,744,unknown,744,C:\Users\ashut\Downloads\Geometry3K\train\744
train,745,unknown,745,C:\Users\ashut\Downloads\Geometry3K\train\745
train,746,unknown,746,C:\Users\ashut\Downloads\Geometry3K\train\746
train,747,unknown,747,C:\Users\ashut\Downloads\Geometry3K\train\747
train,748,circle,748,C:\Users\ashut\Downloads\Geometry3K\train\748
train,749,unknown,749,C:\Users\ashut\Downloads\Geometry3K\train\749
train,75,unknown,75,C:\Users\ashut\Downloads\Geometry3K\train\75
train,750,unknown,750,C:\Users\ashut\Downloads\Geometry3K\train\750
train,751,unknown,751,C:\Users\ashut\Downloads\Geometry3K\train\751
train,752,unknown,752,C:\Users\ashut\Downloads\Geometry3K\train\752
train,753,unknown,753,C:\Users\ashut\Downloads\Geometry3K\train\753
train,754,unknown,754,C:\Users\ashut\Downloads\Geometry3K\train\754
train,755,unknown,755,C:\Users\ashut\Downloads\Geometry3K\train\755
train,756,unknown,756,C:\Users\ashut\Downloads\Geometry3K\train\756
train,757,circle,757,C:\Users\ashut\Downloads\Geometry3K\train\757
train,758,unknown,758,C:\Users\ashut\Downloads\Geometry3K\train\758
train,759,unknown,759,C:\Users\ashut\Downloads\Geometry3K\train\759
train,76,unknown,76,C:\Users\ashut\Downloads\Geometry3K\train\76
train,760,unknown,760,C:\Users\ashut\Downloads\Geometry3K\train\760
train,761,unknown,761,C:\Users\ashut\Downloads\Geometry3K\train\761
train,762,unknown,762,C:\Users\ashut\Downloads\Geometry3K\train\762
train,763,unknown,763,C:\Users\ashut\Downloads\Geometry3K\train\763
train,764,unknown,764,C:\Users\ashut\Downloads\Geometry3K\train\764
train,765,unknown,765,C:\Users\ashut\Downloads\Geometry3K\train\765
train,766,unknown,766,C:\Users\ashut\Downloads\Geometry3K\train\766
train,767,triangle,767,C:\Users\ashut\Downloads\Geometry3K\train\767
train,768,unknown,768,C:\Users\ashut\Downloads\Geometry3K\train\768
train,769,unknown,769,C:\Users\ashut\Downloads\Geometry3K\train\769
train,77,parallelogram,77,C:\Users\ashut\Downloads\Geometry3K\train\77
train,770,unknown,770,C:\Users\ashut\Downloads\Geometry3K\train\770
train,771,unknown,771,C:\Users\ashut\Downloads\Geometry3K\train\771
train,772,unknown,772,C:\Users\ashut\Downloads\Geometry3K\train\772
train,773,unknown,773,C:\Users\ashut\Downloads\Geometry3K\train\773
train,774,unknown,774,C:\Users\ashut\Downloads\Geometry3K\train\774
train,775,unknown,775,C:\Users\ashut\Downloads\Geometry3K\train\775
train,776,unknown,776,C:\Users\ashut\Downloads\Geometry3K\train\776
train,777,unknown,777,C:\Users\ashut\Downloads\Geometry3K\train\777
train,778,unknown,778,C:\Users\ashut\Downloads\Geometry3K\train\778
train,779,unknown,779,C:\Users\ashut\Downloads\Geometry3K\train\779
train,78,unknown,78,C:\Users\ashut\Downloads\Geometry3K\train\78
train,780,unknown,780,C:\Users\ashut\Downloads\Geometry3K\train\780
train,781,unknown,781,C:\Users\ashut\Downloads\Geometry3K\train\781
train,782,unknown,782,C:\Users\ashut\Downloads\Geometry3K\train\782
